file_name,box.0,box.1,box.2,box.3,text,label
92586242.json,131,499,204,523,HOURS:,header
92586242.json,133,634,225,655,SPECIFICS:,header
92586242.json,307,684,318,702,(S),question
92586242.json,209,746,223,759,☑,answer
92586242.json,208,686,221,700,☑,answer
92586242.json,662,796,677,869,92586242,other
92586242.json,52,934,73,947,3056,other
92586242.json,80,80,671,171,Newport pleasure!,header
92586242.json,134,239,622,267,SPECIAL EVENT INFORMATION SHEET,header
92586242.json,131,338,364,357,GENERAL INFORMATION:,header
92586242.json,131,373,216,391,EVENT NAME:,question
92586242.json,133,404,245,421,EVENT LOCATION:,question
92586242.json,131,432,217,449,EVENT DATES:,question
92586242.json,258,372,459,389,Upper Madisor Avenue Festival,answer
92586242.json,258,402,473,419,"68th -86th Street New York, NY",answer
92586242.json,260,432,343,449,"June 4, 1995",answer
92586242.json,133,535,242,555,MONDAY- FRIDAY,question
92586242.json,131,564,250,581,SATURDAY- SUNDAY,question
92586242.json,272,566,344,581,11 am - 6 pm,answer
92586242.json,133,656,252,673,check applicable box(es),question
92586242.json,225,684,305,702,# OF BOOTH,question
92586242.json,208,715,366,731,☐ SAMPLING & PREMIUMS,question
92586242.json,226,743,326,761,PREMIUMS ONLY,question
92586242.json,451,684,519,701,☐ SIGNAGE,question
92586242.json,453,714,537,729,☐ MUSIC VAN,question
92586242.json,453,746,544,760,☐ RACING CAR,question
92586242.json,135,813,391,831,SUPERVISOR INFORMATION:,header
92586242.json,134,848,325,866,NAME OF ALLWAYS SUPERVISOR,question
92586242.json,359,851,441,865,Jerome Curry,answer
92586242.json,134,878,238,892,PHONE NUMBER,question
92586242.json,251,877,345,892,(201) 923 -9208,answer
92586242.json,372,878,477,894,BEEPER NUMBER:,question
92586242.json,494,877,588,892,(201) 698 1780,answer
