file_name,box.0,box.1,box.2,box.3,text,label
01408099_01408101.json,531,108,571,124,DATE,question
01408099_01408101.json,59,180,75,193,A.,question
01408099_01408101.json,513,183,532,198,N-,other
01408099_01408101.json,529,183,562,198,306,answer
01408099_01408101.json,51,500,67,515,B.,question
01408099_01408101.json,95,500,181,515,MARKETING,question
01408099_01408101.json,96,519,133,530,SIZE,question
01408099_01408101.json,143,519,160,531,OF,question
01408099_01408101.json,168,517,224,533,TARGET,question
01408099_01408101.json,231,519,290,534,MARKET,question
01408099_01408101.json,99,531,124,548,(BY,question
01408099_01408101.json,132,533,180,546,BRAND,question
01408099_01408101.json,186,536,205,548,OR,question
01408099_01408101.json,215,536,287,551,COMPANY),question
01408099_01408101.json,686,560,737,573,UNITS,question
01408099_01408101.json,689,572,738,588,UNITS,question
01408099_01408101.json,689,591,738,604,UNITS,question
01408099_01408101.json,687,606,739,619,UNITS,question
01408099_01408101.json,94,623,170,638,COMMENTS,question
01408099_01408101.json,376,705,405,722,1st,question
01408099_01408101.json,412,707,447,723,Qtr.,question
01408099_01408101.json,469,707,488,722,79,question
01408099_01408101.json,674,841,694,936,01408099,other
01408099_01408101.json,270,72,488,140,PROJECT STATUS REPORT CONFIDENTIAL,header
01408099_01408101.json,587,104,707,123,"March 1, 1978",answer
01408099_01408101.json,529,139,622,156,REVISION #,question
01408099_01408101.json,529,171,678,188,SECTIONS REVISED,question
01408099_01408101.json,91,183,201,200,PROJECT NAME,question
01408099_01408101.json,214,178,358,198,True 100's (R&M),answer
01408099_01408101.json,401,187,484,207,PROJECT #,question
01408099_01408101.json,397,203,514,219,TOTAL BUDGET,question
01408099_01408101.json,91,199,220,216,PROJECT LEADER,question
01408099_01408101.json,88,214,337,233,GENERAL PROJECT DESCRIPTION,question
01408099_01408101.json,225,199,383,218,Williams/ Giordano,answer
01408099_01408101.json,341,217,662,241,"True 100's, Regular and Menthol tar",answer
01408099_01408101.json,88,233,724,254,reduction to the range of 8- 10mg tar. Variations to be: 1) Same taste,answer
01408099_01408101.json,95,249,752,269,"characteristics as current True 100's product and, 2) Taste characterist-",answer
01408099_01408101.json,96,262,532,282,"ics similar to True King Size, 5mg. tar product.",answer
01408099_01408101.json,445,372,547,404,REVISED TARGET DATE,question
01408099_01408101.json,96,365,244,411,ESTIMATED TARGET DATE- ORIGINAL COMMENTS,question
01408099_01408101.json,324,520,364,551,YEAR ONE,question
01408099_01408101.json,405,521,443,552,YEAR ,question
01408099_01408101.json,467,521,518,556,YEAR THREE,question
01408099_01408101.json,552,525,592,558,YEAR FOUR,question
01408099_01408101.json,623,528,667,558,YEAR FIVE,question
01408099_01408101.json,94,594,233,610,SALES OBJECTIVE,question
01408099_01408101.json,96,608,316,628,ESTIMATED PAYBACK PERIOD,question
01408099_01408101.json,94,702,251,722,In- home placement,question
01408099_01408101.json,376,674,518,708,ORIGINAL COMPLETION DATE,header
01408099_01408101.json,91,667,267,701,MAJOR MKT. AND MKT. RESEARCH STEPS,header
01408099_01408101.json,603,680,741,717,* REVISED COMPLETION DATE,question
01408099_01408101.json,92,805,235,837,* EXPLANATION OF CHANGE,question
