file_name,box.0,box.1,box.2,box.3,text,label
88547278_88547279.json,78,357,115,375,Sizes:,question
88547278_88547279.json,75,627,116,644,Binding,question
88547278_88547279.json,666,787,691,884,88547278,other
88547278_88547279.json,493,175,519,189,Date:,question
88547278_88547279.json,189,324,224,337,Qty:,question
88547278_88547279.json,468,923,496,938,TEL:,question
88547278_88547279.json,579,927,607,941,FAX:,question
88547278_88547279.json,300,926,317,938,19,other
88547278_88547279.json,68,61,205,132,Quotation Request,header
88547278_88547279.json,496,93,674,120,APPLIED GRAPHICS,header
88547278_88547279.json,190,171,332,238,"Lorillard One Park Avenue New York, NY 10016 Attn: Neil Toumey",answer
88547278_88547279.json,80,175,148,188,Quotation To:,question
88547278_88547279.json,533,171,620,191,"July 7, 1993",answer
88547278_88547279.json,493,195,552,209,Estimate No:,question
88547278_88547279.json,535,205,584,220,4854- 5,answer
88547278_88547279.json,493,224,578,239,Account Executive:,question
88547278_88547279.json,532,238,655,257,Peter Faucetta Jr.,answer
88547278_88547279.json,78,272,210,289,Quantities and Description:,question
88547278_88547279.json,189,285,462,324,H/D 8 Pk. Wide Header 4 C/P + 2 Hits Day- Glo + Spot Varnish,answer
88547278_88547279.json,236,321,284,339,"89,725",answer
88547278_88547279.json,193,373,273,393,19.750 X 11,answer
88547278_88547279.json,75,409,179,428,Paper and Materials:,question
88547278_88547279.json,190,425,346,446,24 pt. Carolina C/1/S,answer
88547278_88547279.json,78,467,223,485,Preparation and Composition:,question
88547278_88547279.json,190,494,331,531,Final Film Supplied Combined Blue,answer
88547278_88547279.json,77,565,176,579,Process and Colors:,question
88547278_88547279.json,190,566,217,600,6/1 1/1,answer
88547278_88547279.json,192,634,329,651,Leave in Full Sheets,answer
88547278_88547279.json,78,691,196,706,Packing and Distribution:,question
88547278_88547279.json,189,700,475,738,"Bulk in cartons, FOB Oceanside Please allow 14 working days for delivery",answer
88547278_88547279.json,75,726,145,739,Delivery Date:,question
88547278_88547279.json,78,755,177,770,Prices and Schedule:,question
88547278_88547279.json,190,767,247,787,"$16, 158",answer
88547278_88547279.json,75,838,176,852,Other Specifications:,question
88547278_88547279.json,494,840,596,855,Authorized Signature:,question
88547278_88547279.json,77,897,140,915,Accepted by:,question
88547278_88547279.json,74,945,670,983,we wted with line Whortly how Motion ,other
88547278_88547279.json,498,926,572,941,(212) 627 4111,answer
88547278_88547279.json,608,925,684,940,(212) 627- 8602,answer
88547278_88547279.json,467,855,641,927,"Applied Graphics Technologies 50 West 23rd Street, N.Y.C. 10010",answer
