file_name,box.0,box.1,box.2,box.3,text,label
81619511_9513.json,22,87,40,98,TO:,question
81619511_9513.json,22,112,57,125,FROM:,question
81619511_9513.json,142,85,189,99,S.P. Zolot,answer
81619511_9513.json,142,112,192,125,C.J. Leiker,answer
81619511_9513.json,550,142,561,155,☑,answer
81619511_9513.json,22,165,72,178,SUBJECT:,question
81619511_9513.json,122,191,189,204,GEOGRAPHY,header
81619511_9513.json,21,216,67,229,REGION:,header
81619511_9513.json,22,268,71,281,DIVISION:,header
81619511_9513.json,215,216,242,229,FULL,question
81619511_9513.json,264,216,274,227,x,answer
81619511_9513.json,422,216,467,230,PARTIAL,question
81619511_9513.json,215,268,242,281,FULL,question
81619511_9513.json,422,270,467,280,PARTIAL,question
81619511_9513.json,243,453,260,464,23,answer
81619511_9513.json,244,472,257,483,21,answer
81619511_9513.json,246,492,261,503,15,answer
81619511_9513.json,246,510,260,520,17,answer
81619511_9513.json,246,528,261,541,82,answer
81619511_9513.json,514,684,528,695,25,answer
81619511_9513.json,244,686,261,696,31,answer
81619511_9513.json,246,704,261,715,17,answer
81619511_9513.json,246,722,261,735,15,answer
81619511_9513.json,244,742,262,753,39,answer
81619511_9513.json,246,761,261,772,25,answer
81619511_9513.json,244,779,264,790,460,answer
81619511_9513.json,247,797,262,808,79,answer
81619511_9513.json,247,817,261,828,17,answer
81619511_9513.json,246,835,267,849,112,answer
81619511_9513.json,45,930,108,943,MAVPROG.XLS,other
81619511_9513.json,677,781,697,889,81619511,other
81619511_9513.json,458,87,554,100,SUBMISSION DATE,header
81619511_9513.json,381,113,421,124,MAY 19,question
81619511_9513.json,508,113,547,126,AUG 11,question
81619511_9513.json,511,140,547,151,SEP 22,question
81619511_9513.json,385,138,419,149,JUN 30,question
81619511_9513.json,144,165,421,178,MAVERICK SPECIALS MENTHOL- PROGRESS REPORT,answer
81619511_9513.json,22,242,341,256,(ONLY PARTIAL REGION CONTINUE WITH DIVISION(S) SCOPE),question
81619511_9513.json,36,293,118,308,DIVISION NAME:,question
81619511_9513.json,38,321,118,332,DIVISION NAME:,question
81619511_9513.json,38,348,117,358,DIVISION NAME:,question
81619511_9513.json,215,295,295,308,DIVISION NAME:,question
81619511_9513.json,214,321,296,332,DIVISION NAME:,question
81619511_9513.json,215,346,297,359,DIVISION NAME:,question
81619511_9513.json,423,295,461,308,# REPS,question
81619511_9513.json,422,320,460,334,# REPS,question
81619511_9513.json,423,346,460,361,# REPS,question
81619511_9513.json,22,374,388,422,DISTRIBUTION DIRECT ACCOUNTS AND CHAINS HEADQUARTERED WITHIN THE REGION (15+ STORES) STOCKING NO MAVERICK SPECIALS MENTHOL,header
81619511_9513.json,31,433,134,447,NAME OF ACCOUNT,question
81619511_9513.json,156,419,203,447,IND. LOR VOLUME,question
81619511_9513.json,222,422,267,447,NO. OF STORES,question
81619511_9513.json,304,433,408,448,NAME OF ACCOUNT,question
81619511_9513.json,432,420,478,447,IND VOLUME,question
81619511_9513.json,497,422,542,447,NO. OF STORES,question
81619511_9513.json,161,453,198,466,139/ 27,answer
81619511_9513.json,163,472,196,485,202/ 22,answer
81619511_9513.json,161,492,198,505,126/ 26,answer
81619511_9513.json,161,508,199,522,176/ 13,answer
81619511_9513.json,163,528,197,542,98/ 17,answer
81619511_9513.json,22,453,121,467,Chatham Oil (311- 01),answer
81619511_9513.json,22,472,126,487,Express Stop (309- 30),answer
81619511_9513.json,22,490,117,506,Fowlers Oil (308 -21),answer
81619511_9513.json,24,508,130,525,Petro Express (313- 07),answer
81619511_9513.json,24,528,123,542,Service Dist. (313- 12),answer
81619511_9513.json,22,623,401,653,DIRECT ACCOUNTS AND CHAINS HEADQUARTERED OUTSIDE THE REGION (15+ STORES) STOCKING NO MAVERICK SPECIALS MENTHOL,header
81619511_9513.json,32,663,136,680,NAME OF ACCOUNT,question
81619511_9513.json,156,652,201,679,IND LOR VOLUME,question
81619511_9513.json,225,652,269,679,NO. OF STORES,question
81619511_9513.json,304,665,408,680,NAME OF ACCOUNT,question
81619511_9513.json,432,652,481,679,IND LOR VOLUME,question
81619511_9513.json,499,652,543,679,NO. OF STORES,question
81619511_9513.json,291,683,373,700,_7-Eleven ,answer
81619511_9513.json,25,683,124,697,Coastal Mart (210- 06),answer
81619511_9513.json,25,701,102,718,Conoco (524- 10),answer
81619511_9513.json,25,719,116,739,Dairy Mart (417- 47),answer
81619511_9513.json,25,739,92,757,Emro (411- 07),answer
81619511_9513.json,25,758,116,775,EZ Serve (810 76B),answer
81619511_9513.json,25,778,124,793,CVS- Revco (014- 20),answer
81619511_9513.json,27,796,104,813,Rite Aid (209- 07),answer
81619511_9513.json,24,816,112,831,Walgreen (625- 60),answer
81619511_9513.json,24,835,108,850,Walmart (527- 35),answer
81619511_9513.json,539,925,641,943,Page1 of 3 Pages,other
