file_name,box.0,box.1,box.2,box.3,text,label
91939637.json,55,108,83,126,TO:,question
91939637.json,55,148,105,166,FROM:,question
91939637.json,528,111,573,126,DATE,question
91939637.json,277,409,343,424,COUNTER,question
91939637.json,289,463,342,476,POSTER,question
91939637.json,296,435,341,450,FLOOR,question
91939637.json,161,495,201,512,DATE:,question
91939637.json,203,497,241,509,FROM,answer
91939637.json,349,498,376,508,TO,answer
91939637.json,259,281,296,294,TRUE,answer
91939637.json,394,711,450,726,PACKING,header
91939637.json,150,713,210,725,PACKING,header
91939637.json,349,666,384,683,TRUE,question
91939637.json,61,834,154,846,MERCHANDISE:,header
91939637.json,570,895,600,908,Date:,question
91939637.json,643,784,670,852,91939637,other
91939637.json,183,184,543,231,TRUE $3.00 CARTON COUPON PROMOTION,header
91939637.json,103,254,254,269,PROMOTIONAL PERIOD:,question
91939637.json,128,266,251,281,CONSUMER OFFER:,question
91939637.json,135,281,254,294,DISPLAY BRANDS:,question
91939637.json,110,292,253,309,DISPLAY AGREEMENT:,question
91939637.json,264,252,354,269,May- June 1992,answer
91939637.json,261,267,492,282,$3 Off Store Redeemable Carton Coupon,answer
91939637.json,261,292,627,336,Lorillard Representative will supply all display materials and assemble display. Display containing deals will be placed on a self- service basis for a two- week period.,answer
91939637.json,148,352,360,369,AUTHORIZATION FOR PLACEMENT,other
91939637.json,392,377,480,394,NO. CARTONS,question
91939637.json,251,379,343,394,TYPE DISPLAY,header
91939637.json,485,462,575,479,☑ if approved),other
91939637.json,58,543,212,558,STORES PARTICIPATING:,question
91939637.json,61,628,663,657,"THE FOLLOWING QUANTITY OF TRUE CARTONS MUST BE AVAILABLE FOR THE LORILLARD SALES REPRESENTATIVE TO ASSEMBLE THE DISPLAY ON THE DATE INDICATED ABOVE,",other
91939637.json,254,698,337,726,NUMBER OF CARTONS,question
91939637.json,510,698,591,724,NUMBER OF CARTONS,question
91939637.json,141,739,214,754,FILTER K.S.,question
91939637.json,140,766,219,781,FILTER 100's,question
91939637.json,145,792,214,816,BOX 80's WHERE AVAILABLE,question
91939637.json,379,739,470,754,MENTHOL K.S.,question
91939637.json,375,766,472,781,MENTHOL 100's,question
91939637.json,387,792,459,814,BOX 100's (WHERE AVAILABLE),question
91939637.json,105,854,368,867,WILL BE ARBITRARILY SHIPPED TO STORE.,question
91939637.json,105,872,324,887,ORDER THROUGH YOUR SUPPLIER.,question
91939637.json,61,899,141,914,Authorized by:,question
