file_name,box.0,box.1,box.2,box.3,text,label
0060024314.json,110,158,156,172,Facility:,question
0060024314.json,542,156,594,171,Permit#:,question
0060024314.json,120,281,193,298,DESCRIPTION:,question
0060024314.json,119,394,147,408,CAS#,question
0060024314.json,119,432,208,446,MANUFACTURER:,question
0060024314.json,494,471,512,484,No,question
0060024314.json,497,323,542,338,Inorganic,question
0060024314.json,536,432,585,445,PHONE,question
0060024314.json,135,764,163,777,Other,question
0060024314.json,381,324,417,337,Organic,answer
0060024314.json,376,471,396,482,Yes,answer
0060024314.json,295,568,329,583,74880,answer
0060024314.json,309,596,337,606,6240,answer
0060024314.json,612,175,640,190,0001,answer
0060024314.json,228,53,592,99,CITY OF REIDSVILLE CHEMICAL MANAGEMENT PLAN 1993 INVENTORY CHEMICAL USAGE FACT SHEET,header
0060024314.json,251,112,564,143,"Process Chemicals Used in Excess of 100 Pounds/ Day, Water Treatment Chemicals, Cleaning Compounds",other
0060024314.json,161,176,346,193,The American Tobacco Company,answer
0060024314.json,335,211,472,226,CHEMICAL DESCRIPTION,header
0060024314.json,123,246,275,264,PRODUCT (CHEMICAL) NAME:,question
0060024314.json,295,256,395,271,Fuller G2315 DC,answer
0060024314.json,196,286,297,302,Liquid Adhesive,answer
0060024314.json,119,320,318,335,PRODUCT CLASSIFICATION (Circle Dne):,question
0060024314.json,119,358,235,374,CHEMICAL FORMULA:,question
0060024314.json,267,362,352,378,Vinyl Acetate,answer
0060024314.json,454,395,615,411,PERCENT ACTIVES (Non -water):,question
0060024314.json,623,391,665,422,.5%,answer
0060024314.json,584,441,665,456,,answer
0060024314.json,237,439,370,454,H. B. Fuller Company,answer
0060024314.json,197,399,249,414,108 -05 -4,answer
0060024314.json,116,468,255,485,MSDS ON FILE? (Circle One):,question
0060024314.json,346,518,447,531,CHEMICAL USAGE,header
0060024314.json,115,556,260,571,1993 ANNUAL USAGE (LBS.):,question
0060024314.json,115,592,294,608,1993 AVG. MONTHLY USAGE (LBS.),question
0060024314.json,113,626,337,645,APPLICATION (Circle One and Briefly Describe):,question
0060024314.json,138,654,224,668,Producion Process,question
0060024314.json,289,648,378,663,label adhesive,answer
0060024314.json,135,691,213,704,Water Treatment:,question
0060024314.json,137,726,243,742,Housekeeping Cleaning,question
0060024314.json,527,876,635,890,ATXO2 0132045,other
