file_name,box.0,box.1,box.2,box.3,text,label
0011845203.json,113,233,135,248,TO:,question
0011845203.json,115,274,199,287,INSTRUCTIONS,header
0011845203.json,520,534,581,548,WELCOMED.,other
0011845203.json,490,535,514,548,ARE,other
0011845203.json,443,534,489,549,AGENCY,other
0011845203.json,418,535,440,548,THE,other
0011845203.json,384,536,415,549,FROM,other
0011845203.json,331,536,380,550,DESIGNS,other
0011845203.json,265,538,328,552,ALTERNATE,other
0011845203.json,239,536,263,553,FOR,other
0011845203.json,158,539,236,550,SUGGESTIONS,other
0011845203.json,158,552,194,567,THESE,other
0011845203.json,200,550,242,564,SHOULD,other
0011845203.json,246,553,261,564,BE,other
0011845203.json,267,549,331,563,SUBMITTED,other
0011845203.json,331,550,348,563,AS,other
0011845203.json,353,549,410,562,SEPARATE,other
0011845203.json,413,549,473,560,DOCUMENTS,other
0011845203.json,475,547,535,560,APPENDED,other
0011845203.json,539,546,553,561,TO,other
0011845203.json,559,546,587,560,THIS,other
0011845203.json,592,546,614,556,BID,other
0011845203.json,587,532,644,546,"HOWEVER,",other
0011845203.json,117,592,132,606,3.,other
0011845203.json,159,656,183,671,FAX,question
0011845203.json,186,656,235,669,NUMBER:,question
0011845203.json,506,837,616,858,464565018,other
0011845203.json,260,81,496,99,BROWN & WILLIAMSON BID REQUEST FORM,header
0011845203.json,299,108,454,125,(QUANTITATIVE RESEARCH),other
0011845203.json,110,179,215,192,PROJECT NUMBER:,question
0011845203.json,275,179,322,194,1991- 18,answer
0011845203.json,112,205,215,222,B&W ORIGINATOR:,question
0011845203.json,233,205,323,222,Mary D. Davis,answer
0011845203.json,152,230,346,249,Mr. Johnny Pedersen - Gallup,answer
0011845203.json,113,295,501,317,1. THE FOLLOWING DOCUMENT IS DIVIDED INTO TWO SECTIONS.,other
0011845203.json,117,696,238,712,OTHER INFORMATION,header
0011845203.json,119,723,222,739,DATE REQUESTED:,question
0011845203.json,120,739,290,759,DEADLINE FOR BID RECEIPT:,question
0011845203.json,328,719,431,737,2/ 22 by courier,answer
0011845203.json,325,740,370,758,3/1/91,answer
0011845203.json,170,628,262,644,Mary D. Davis,answer
0011845203.json,249,656,345,671,1- 502- 568- 8092,answer
0011845203.json,159,584,581,606,"IF YOU HAVE ANY QUESTIONS, PLEASE CONTACT THE FOLLOWING PERSON:",question
0011845203.json,115,492,627,526,"2. IN ORDER TO ALLOW US TO COMPARE BIDS, WE REQUEST THAT YOU SUBMIT A BID FOR THE RESEARCH AS SPECIFIED IN SECTION ONE.",other
0011845203.json,450,466,546,482,1- 502- 568 8092,answer
0011845203.json,365,468,440,482,FAX MUMBER:,question
0011845203.json,362,402,498,457,"MS. JACKIE KEY B&W LOUISVILLE, KENTUCKY U. S. A.",other
0011845203.json,155,325,230,339,SECTION ONE,question
0011845203.json,155,365,231,381,SECTION TWO,question
0011845203.json,236,358,622,379,SHOULD BE COMPLETED BY THE RESEARCH AGENCY AND RETURNED BY,other
0011845203.json,156,378,343,393,FAX TO THE FOLLOWING PERSON:,other
0011845203.json,235,320,617,339,CONTAINS THE PROJECT DESCRIPTIONS AND SPECIFICATIONS FROM,other
0011845203.json,155,334,621,352,B&W. ALL BIDS SHOULD BE BASED ON THE SPECIFICATIONS IN THIS DOCUMENT.,other
