file_name,box.0,box.1,box.2,box.3,text,label
00851772_1780.json,94,158,114,166,TYPE,header
00851772_1780.json,527,168,566,176,COMBINED,question
00851772_1780.json,568,168,578,178,☑,header
00851772_1780.json,94,186,115,194,NAME,question
00851772_1780.json,137,212,158,220,NAME,question
00851772_1780.json,94,212,136,220,COMPOUND,question
00851772_1780.json,116,278,138,286,B73,answer
00851772_1780.json,501,186,519,193,DATE,question
00851772_1780.json,520,277,542,291,N/A,answer
00851772_1780.json,634,299,661,307,DATES,question
00851772_1780.json,628,306,666,316,REVIEWED,question
00851772_1780.json,619,778,637,863,00851772,other
00851772_1780.json,145,311,165,322,II.,question
00851772_1780.json,180,310,233,324,(cont'd),question
00851772_1780.json,179,339,228,352,Toxline,question
00851772_1780.json,626,546,689,559,1929-1966,answer
00851772_1780.json,249,130,525,148,INFORMATION SEARCH SUMMARY,header
00851772_1780.json,193,168,240,178,CHEMICAL ☐,question
00851772_1780.json,356,168,410,176,BIOLOGICAL ☐,question
00851772_1780.json,520,186,605,200,"May 27, 1982",answer
00851772_1780.json,116,228,269,241,Valerian Fluid Extract,answer
00851772_1780.json,117,186,187,199,Jimmy Bell,answer
00851772_1780.json,95,270,199,278,LORILLARD COMPOUND CODE,question
00851772_1780.json,499,270,615,278,REGISTRY NUMBER (IF applicable),question
00851772_1780.json,95,295,179,305,LITERATURE SURVEYED,question
00851772_1780.json,179,380,472,394,Registry of the Toxic Effects of Chemicals,question
00851772_1780.json,624,339,687,406,1974- Jan. 1982 to Dec. 1981,answer
00851772_1780.json,624,658,688,683,1957- Dec. 1981,answer
00851772_1780.json,95,943,208,953,LORILLARD RESEARCH CENTER,other
00851772_1780.json,642,944,696,952,FORM ,other
00851772_1780.json,138,520,464,712,III. SUPPLEMENTAL LITERATURE SEARCH Chemical Abstracts Vol. 23 - Vol. 65 Arctander' s Perfume and Flavor Materials of Natural Origin (1960) Guenther' s Monographs on Fragrance Raw Materials (1979) Tobacco Abstracts U. S. Dispensatory 23rd edition (1943),question
00851772_1780.json,115,739,330,800,Jimmy H. Bell B. Sc. Scientist,question
00851772_1780.json,116,420,306,491,Ann C. Stringfield Literature M.L.S. Chemist,other
