file_name,box.0,box.1,box.2,box.3,text,label
92657311_7313.json,84,53,112,67,TO:,question
92657311_7313.json,85,85,134,102,FROM:,question
92657311_7313.json,87,122,157,139,SUBJECT:,question
92657311_7313.json,87,180,193,197,DISTRIBUTION:,question
92657311_7313.json,725,105,740,119,X,answer
92657311_7313.json,236,321,303,332,ACCOUNT,question
92657311_7313.json,246,339,289,353,NONE,answer
92657311_7313.json,708,785,725,853,92657311,other
92657311_7313.json,623,318,657,333,100'S,question
92657311_7313.json,532,52,670,67,SUBMISSION DATE:,header
92657311_7313.json,147,50,228,68,R. B. SPELL,answer
92657311_7313.json,147,85,239,102,S. J. Farnham,answer
92657311_7313.json,161,122,571,139,HARLEY DAVIDSON 100'S CIGARETTES PROGRESS REPORT,answer
92657311_7313.json,535,85,581,103,OCT 3,question
92657311_7313.json,531,105,581,122,OCT 31,question
92657311_7313.json,651,85,704,103,DEC 26,question
92657311_7313.json,652,105,705,136,"JAN 23, 1995",question
92657311_7313.json,197,182,596,198,EFFECTIVENESS OF SELL (REPORT ON OCT 3 ONLY).,answer
92657311_7313.json,85,272,546,292,DIRECT ACCOUNT AND CHAIN VOIDS (USE X TO INDICATE A VOID).,header
92657311_7313.json,511,307,570,331,NO. STORES,question
92657311_7313.json,669,306,706,332,LTS. 100'S,question
92657311_7313.json,87,541,447,559,% OF DISTRIBUTION ACHIEVED IN RETAIL OUTLETS:,question
92657311_7313.json,321,573,485,610,9 0 % CLASSIFIED CALLS 2 % ANNUAL CALLS,answer
92657311_7313.json,88,626,253,642,PROMOTIONAL IMPACT:,header
92657311_7313.json,85,661,180,675,$ 50 OFF PACK:,question
92657311_7313.json,87,736,202,751,SALES FORCE 20'S,question
92657311_7313.json,89,814,204,828,$ 5.00 OFF CARTON:,question
92657311_7313.json,235,661,648,697,"Excellent movement when couponed. Without coupons, movement slows dramatically!",answer
92657311_7313.json,236,735,414,752,Excellent but quickly depleted.,answer
92657311_7313.json,237,813,508,827,Excellent. Continues to drive all carton business,answer
92657311_7313.json,85,905,122,917,1 of 2,other
