file_name,box.0,box.1,box.2,box.3,text,label
0012602424.json,85,57,128,79,DATE:,question
0012602424.json,81,127,161,151,SUPPLIER:,question
0012602424.json,82,172,153,193,PREVIOUS,question
0012602424.json,161,175,172,192,$,question
0012602424.json,177,170,276,195,COMMITMENTS,question
0012602424.json,284,173,320,195,THIS,question
0012602424.json,328,173,396,198,PROJECI:,question
0012602424.json,476,177,489,197,$,question
0012602424.json,476,205,487,226,$,question
0012602424.json,476,258,486,278,$,question
0012602424.json,78,296,151,321,REASONS:,question
0012602424.json,359,624,444,641,COMMITTED,question
0012602424.json,451,626,472,643,TO,question
0012602424.json,475,624,525,644,DATE,question
0012602424.json,440,642,492,657,Year),question
0012602424.json,360,640,435,661,(Current,question
0012602424.json,588,697,629,718,DATE,question
0012602424.json,589,735,627,752,DATE,question
0012602424.json,587,772,629,790,DATE,question
0012602424.json,588,809,627,827,DATE,question
0012602424.json,587,845,628,863,DATE,question
0012602424.json,285,694,330,709,BEATTY,question
0012602424.json,261,694,276,709,A.,question
0012602424.json,239,693,256,708,D.,question
0012602424.json,239,729,254,746,T.,question
0012602424.json,260,729,277,746,E.,question
0012602424.json,284,767,340,781,SPROUGE,question
0012602424.json,286,730,329,745,ALBERT,question
0012602424.json,260,767,278,781,A.,question
0012602424.json,240,768,255,779,B.,question
0012602424.json,70,865,140,887,ORIGINAL,question
0012602424.json,68,887,96,907,CC:,question
0012602424.json,38,430,133,450,PROJECTED:,header
0012602424.json,219,655,375,708,,answer
0012602424.json,223,708,375,740,,answer
0012602424.json,362,781,485,823,,answer
0012602424.json,328,804,490,864,,answer
0012602424.json,624,922,752,943,681925147,other
0012602424.json,293,17,517,45,CHANGE OF AUTHORIZED COST,header
0012602424.json,441,60,602,84,AUTHORIZATION NO.:,question
0012602424.json,642,66,690,83,NP -75,answer
0012602424.json,187,57,245,77,11/ 28/ 84,answer
0012602424.json,82,98,199,122,PROJECT NAME:,question
0012602424.json,215,103,601,126,GEMINI AWARENESS ATTITUDE & USAGE MONITOR. - PORTLAND,answer
0012602424.json,203,133,380,150,BURKE MARKETING RESEARCH,answer
0012602424.json,496,175,565,196,"220, 000",other
0012602424.json,504,205,718,232,"+1 ,000 (0 .5% CHANGE)",answer
0012602424.json,497,251,561,271,"221, 000",answer
0012602424.json,78,201,407,249,AMOUNT OF CHANGE INCREASE ): (CIRCLE ONE),question
0012602424.json,80,253,352,277,ADJUSTED TOTAL COST OF PROJECT:,question
0012602424.json,135,330,694,389,"REVISED COST DUE TO A QUESTION ADDED TO THE SECOND WAVE AND CHANGES MADE IN WORDING OF OTHER QUESTIONS. THIS COVERS THE COST OF ADDITIONAL TELEPHONE INTERVIEW LENGTH, CODING OF THE OPEN- END, PROGRAMING CHANGES, TABULATION AND ANALYSIS.",answer
0012602424.json,42,450,138,464,Field Start,question
0012602424.json,41,465,167,482,Field Complete,question
0012602424.json,42,479,185,500,Final Report Due,question
0012602424.json,223,448,308,465,Aug. 1984,answer
0012602424.json,223,466,306,479,Dec. 1984,answer
0012602424.json,225,480,309,495,Jan. 1985,answer
0012602424.json,365,434,520,454,TOTAL AREA BUDGET:,question
0012602424.json,363,461,560,478,CURRENT BAL. AVAILABLE:,question
0012602424.json,363,486,546,520,THIS CHANGE: (From Current Budget),question
0012602424.json,360,525,466,542,THIS AMOUNT,question
0012602424.json,366,542,585,560,(From Next Year's Budget),question
0012602424.json,359,564,471,582,NEW BALANCE:,question
0012602424.json,644,564,726,582,"16, 395. 66",answer
0012602424.json,494,528,549,542,200. 00,answer
0012602424.json,645,459,723,476,17 195. 66,answer
0012602424.json,662,483,729,503,-800. 00,answer
0012602424.json,531,423,726,452,"1984 (REV) 3, 488, 000. 00",answer
0012602424.json,616,624,728,642,"3, 493, 204. 34",other
0012602424.json,573,666,652,700,11/ /29 /84,answer
0012602424.json,538,705,627,748,12 /10 /84,other
0012602424.json,559,743,645,775,12- 10- 84,answer
0012602424.json,567,786,659,816,12/ 11/ 84,answer
0012602424.json,568,821,634,843,12 -11,answer
0012602424.json,68,675,186,697,SUBMITTED BY:,question
0012602424.json,68,711,176,734,APPROVED BY:,question
0012602424.json,70,750,176,771,APPROVED BY:,question
0012602424.json,68,785,174,806,APPROVED BY:,question
0012602424.json,70,823,176,844,APPROVED BY:,question
0012602424.json,147,863,274,890,- PROJECT FILE,answer
0012602424.json,163,880,359,934,S. WILLINGER (3) ☑ RESEARCH GROUP MANAGER,answer
0012602424.json,236,839,338,856,A. J. MELLMAN,question
0012602424.json,236,802,336,819,L. R. GRAVELY,question
0012602424.json,230,732,394,784,B a ,answer
0012602424.json,408,890,514,914,PROJECT No.,question
0012602424.json,412,923,526,943,ACCOUNT NAME,question
0012602424.json,531,894,609,910,1984- 175NP,answer
0012602424.json,531,923,622,938,New Products,answer
