file_name,box.0,box.1,box.2,box.3,text,label
0060308461.json,367,313,449,327,NICOTINE:,question
0060308461.json,285,257,381,272,NONMENTHOL:,question
0060308461.json,285,200,374,214,NONFILTER:,question
0060308461.json,311,84,347,99,1985,answer
0060308461.json,309,169,350,186,King,answer
0060308461.json,309,281,348,296,20's,answer
0060308461.json,196,197,211,214,X,answer
0060308461.json,198,225,211,242,X,answer
0060308461.json,355,465,393,482,"2,303",answer
0060308461.json,353,493,396,513,"3,890",answer
0060308461.json,370,521,394,535,741,answer
0060308461.json,351,550,396,570,"71,445",answer
0060308461.json,373,605,398,625,193,answer
0060308461.json,365,581,373,596,-,answer
0060308461.json,351,634,397,649,"12,787",answer
0060308461.json,344,661,397,682,"95,614",answer
0060308461.json,342,696,392,711,"291,095",answer
0060308461.json,342,716,392,733,"155,718",answer
0060308461.json,342,747,395,762,"476,722",answer
0060308461.json,348,781,393,795,"85,208",answer
0060308461.json,348,810,394,825,"26,055",answer
0060308461.json,494,842,562,855,"1,221,771",answer
0060308461.json,267,43,454,59,CIGARETTE REPORT FORM,header
0060308461.json,81,82,224,99,(1) YEAR COVERED:,question
0060308461.json,80,112,269,129,(2) BRAND FAMILY NAME:,question
0060308461.json,81,140,288,155,(3) VARIETY DESCRIPTION,question
0060308461.json,81,168,245,183,(4) PRODUCT LENGTH:,question
0060308461.json,81,198,179,214,(5) FILTER:,question
0060308461.json,82,226,199,242,(6) HARD PACK,question
0060308461.json,284,229,371,244,SOFT PACK:,question
0060308461.json,82,253,183,271,(7) MENTHOL:,question
0060308461.json,80,282,245,299,(8) PACK SIZE SOLD:,question
0060308461.json,81,310,169,328,"(9) ""TAR"":",question
0060308461.json,81,339,288,355,(10) VARIETY UNIT SALES:,question
0060308461.json,81,366,308,386,(11) VARIETY DOLLAR SALES:,question
0060308461.json,81,397,269,412,(12) FIRST SALES DATE:,question
0060308461.json,372,398,511,412,LAST SALES DATE:,question
0060308461.json,260,440,460,457,REPORTABLE EXPENDITURES,header
0060308461.json,78,468,255,484,(13) CAT- A- EXPENSES:,question
0060308461.json,80,497,254,512,(14) CAT- B- EXPENSES:,question
0060308461.json,75,524,254,541,(15) CAT- C- EXPENSES:,question
0060308461.json,78,550,252,570,(16) CAT- D- EXPENSES:,question
0060308461.json,80,581,252,597,(17) CAT- E- EXPENSES,question
0060308461.json,80,609,255,627,(18) CAT- F- EXPENSES:,question
0060308461.json,77,638,251,654,(19) CAT- G- EXPENSES:,question
0060308461.json,82,668,254,682,(20) CAT- H- EXPENSES:,question
0060308461.json,80,694,255,710,(21) CAT- I- EXPENSES:,question
0060308461.json,78,723,253,738,(22) CAT- J- EXPENSES:,question
0060308461.json,80,753,251,768,(23) CAT- K- EXPENSES:,question
0060308461.json,80,781,253,799,(24) CAT- L- EXPENSES:,question
0060308461.json,80,809,252,827,(25) CAT- M- EXPENSES:,question
0060308461.json,82,838,486,854,(26) TOTAL REPORTABLE EXPENDITURES FOR VARIETY:,question
0060308461.json,310,115,415,130,LUCKY STRIKE,answer
0060308461.json,310,142,634,161,"Low tar, king size, filter, hard pack",answer
0060308461.json,492,200,590,215,(check one),answer
0060308461.json,490,229,589,244,(check one),answer
0060308461.json,472,309,679,329,0.8 mg (Jan. '85 Report),answer
0060308461.json,411,254,589,273,X (check one),answer
0060308461.json,197,309,244,325,11 mg,answer
0060308461.json,339,341,396,356,"238,282",answer
0060308461.json,328,366,395,383,"6,117,778",answer
