file_name,box.0,box.1,box.2,box.3,text,label
89817999_8002.json,61,101,88,116,TO,question
89817999_8002.json,63,131,111,148,FROM:,question
89817999_8002.json,65,163,135,178,SUBJECT:,question
89817999_8002.json,63,221,166,234,DISTRIBUTION,question
89817999_8002.json,525,140,545,155,☑,answer
89817999_8002.json,656,846,674,934,89817999,other
89817999_8002.json,115,96,214,115,R. H. ORCUTT,answer
89817999_8002.json,115,128,211,146,J. J. BUXTON,answer
89817999_8002.json,462,90,600,107,SUBMISSION DATE:,header
89817999_8002.json,462,123,514,140,FEB 17,question
89817999_8002.json,463,138,515,156,MAR 16,question
89817999_8002.json,561,123,611,138,MAY 11,question
89817999_8002.json,561,138,612,153,JULY 6,question
89817999_8002.json,141,159,390,176,STYLE LIGHTS PROGRESS REPORT,answer
89817999_8002.json,174,213,584,232,EFFECTIVENESS OF PRE- SELL (REPORT ON FEB. 17 ONLY).,answer
89817999_8002.json,65,322,422,344,% OF DISTRIBUTION ACHIEVED IN RETAIL OUTLETS:,question
89817999_8002.json,284,350,447,367,62% CLASSIFIED CALLS,answer
89817999_8002.json,284,377,424,394,10% ANNUAL CALLS,answer
89817999_8002.json,68,410,232,423,PROMOTIONAL IMPACT:,header
89817999_8002.json,204,472,648,532,HAS PROVEN TO BE AN EXCELLENT TOOL IN GENERATING PACK TRIAL IN BOTH HIGH AND LOW DEVELOPMENT PRICE VALUE MARKETS. MANY DISPLAYS SELLING OUT BEFORE RECONTACT.,answer
89817999_8002.json,63,482,194,515,20 CENTS OFF PACK COUPON/STICKER:,question
89817999_8002.json,68,555,182,566,SALES FORCE 20'S,question
89817999_8002.json,206,545,591,583,ADDITIONAL SUPPLY WOULD BE HELPFUL. INITIAL QUANTITIES WERE QUICKLY DEPLETED,answer
89817999_8002.json,71,663,188,697,$1.50 OFF CARTON COUPON:,question
89817999_8002.json,206,656,649,696,CARTON MOVEMENT SPOTTY AT THIS POINT. SUPPLIES ARE MORE THAN ADEQUATE AND THE NEED IS MOSTLY PACKAGE SUPPORT AT THIS TIME.,answer
89817999_8002.json,71,746,316,761,EFFECTIVENESS OF ADVERTISING:,question
89817999_8002.json,321,739,638,757,OUTDOOR AND PRINT ADS HAVE BEEN EFFECTIVE IN,answer
89817999_8002.json,71,764,651,820,CREATING CONSUMER AWARENESS IN THOSE ARE EYE CATCHING AND CONSUMERS ARE MORE AWARE OF THE PRODUCT IN THOSE MARKETS WITH ADVERTISING.,answer
89817999_8002.json,68,900,140,915,PAGE 1 of 4,other
