file_name,box.0,box.1,box.2,box.3,text,label
93455715.json,67,178,104,202,DATE:,question
93455715.json,63,271,174,287,MANUFACTURERS:,question
93455715.json,118,184,173,200,4/7/88,answer
93455715.json,681,810,699,903,93455715,other
93455715.json,58,720,85,733,cc:,question
93455715.json,247,64,523,88,COMPETITIVE ACTIVITIES AND PROMOTIONS,header
93455715.json,66,136,154,160,REPORTED BY:,question
93455715.json,184,136,627,158,"R. E. Klein, Regional Sales Manager, Cleveland, OH",answer
93455715.json,67,223,229,245,SOURCE OF INFORMATION:,question
93455715.json,247,225,517,246,"Best Cigarette Co., Mentor, OH",answer
93455715.json,193,271,476,289,R. J. REYNOLDS AND PHILIP MORRIS,answer
93455715.json,58,358,196,376,TYPE OF PROMOTION:,question
93455715.json,207,364,547,380,SEE ATTACHED CORRESPONDENCE REGARDING:,answer
93455715.json,187,391,687,409,- R. J. REYNOLDS SPRING DIRECT ACCOUNT INCENTIVE PROGRAM,answer
93455715.json,187,418,654,466,- Philip Morris- SPECIAL PROMOTIONS ON MAKLBORO AND CAMBRIDGE CIGARETTES,answer
93455715.json,61,485,172,507,HOW WIDESPREAD?,question
93455715.json,60,533,173,552,OTHER COMMENTS:,question
93455715.json,102,720,202,737,Mr. J. R. Ave,answer
93455715.json,283,722,398,740,Mr. T. L. Achey,answer
93455715.json,283,737,407,754,P. J. McCann,answer
93455715.json,281,751,413,769,Mr. A. J. Giacoio,answer
93455715.json,283,766,395,782,Mr. L. H. Kersh,answer
93455715.json,284,781,389,796,Mr. R. G. Ryan,answer
93455715.json,281,793,409,811,Mr. P. A. Lawless,answer
93455715.json,284,810,418,824,Mr. J. E. Daghlian,answer
93455715.json,281,823,436,839,Mr. R. S. Goldbrenner,answer
93455715.json,281,837,404,853,Ms. E. R. Harrow,answer
93455715.json,278,850,396,866,Ms. S. F. Smith,answer
93455715.json,100,862,228,878,Mr. N. P. Ruffalo,answer
93455715.json,102,847,183,867,Mr. C. Toti,answer
93455715.json,100,835,213,850,Dr. S. T. Jones,answer
93455715.json,100,820,230,837,Mr. G. R. Telford,answer
93455715.json,102,805,201,823,Mr. L. Gordon,answer
93455715.json,103,793,253,808,Mr. J. P. Mastandrea,answer
93455715.json,102,778,208,792,Ms. S. Ridgway,answer
93455715.json,100,750,237,779,Mr. M. A. Peterson Mr. T. H. Mau,answer
93455715.json,100,737,223,750,Mr. R. H. Orcutt,answer
