file_name,box.0,box.1,box.2,box.3,text,label
81619486_9488.json,67,108,89,122,TO:,question
81619486_9488.json,68,138,108,153,FROM:,question
81619486_9488.json,450,171,464,184,x,answer
81619486_9488.json,166,237,243,250,GEOGRAPHY,question
81619486_9488.json,67,263,125,276,REGION:,header
81619486_9488.json,298,262,330,275,FULL,question
81619486_9488.json,508,263,553,275,PARTIAL,question
81619486_9488.json,508,312,555,324,PARTIAL,question
81619486_9488.json,298,311,332,325,FULL,question
81619486_9488.json,69,311,128,325,DIVISION:,question
81619486_9488.json,68,203,126,216,SUBJECT:,question
81619486_9488.json,584,336,599,349,12,answer
81619486_9488.json,583,356,597,373,13,answer
81619486_9488.json,585,380,597,394,7,answer
81619486_9488.json,365,311,376,323,X,answer
81619486_9488.json,156,416,253,431,DISTRIBUTION,question
81619486_9488.json,297,509,311,524,70,answer
81619486_9488.json,294,528,313,543,121,answer
81619486_9488.json,660,809,682,911,81619486,other
81619486_9488.json,140,108,205,121,S. P. ZOLOT,answer
81619486_9488.json,447,109,559,123,SUBMISSION DATE,header
81619486_9488.json,141,138,229,156,R. W. Richardson,answer
81619486_9488.json,376,139,422,153,JUNE 29,question
81619486_9488.json,379,169,419,183,AUG 10,question
81619486_9488.json,525,140,571,153,SEPT 21,question
81619486_9488.json,529,169,567,184,NOV 9,question
81619486_9488.json,137,199,525,215,MAVERICK SPECIALS EXPANSION MARKETS PROGRESS REPORT,answer
81619486_9488.json,67,284,430,300,"(ONLY IF PARTIAL REGION, CONTINUE WITH DIVISION (S) SCOPE)",other
81619486_9488.json,91,336,186,350,DIVISION NAME:,question
81619486_9488.json,186,338,255,350,Detroit North,answer
81619486_9488.json,189,358,258,372,Detroit South,answer
81619486_9488.json,192,380,261,395,Detroit Central,answer
81619486_9488.json,91,358,187,376,DIVISION NAME:,question
81619486_9488.json,91,380,188,395,DIVISION NAME:,question
81619486_9488.json,298,338,391,350,DIVISION NAME:,question
81619486_9488.json,296,358,391,373,DIVISION NAME:,question
81619486_9488.json,297,379,393,394,DIVISION NAME:,question
81619486_9488.json,393,361,456,373,Detroit East,answer
81619486_9488.json,398,337,460,351,Detroit West,answer
81619486_9488.json,503,336,545,351,# REPS:,question
81619486_9488.json,503,359,544,373,# REPS:,question
81619486_9488.json,501,382,544,395,# REPS:,question
81619486_9488.json,67,443,380,469,Direct Accounts and Chains Headquartered within the Region (15+ Stores) Stocking No Maverick Specials,other
81619486_9488.json,80,482,173,497,Name of Account,question
81619486_9488.json,206,478,249,505,Ind/ Lor Volume,question
81619486_9488.json,272,475,331,505,Number of Stores,question
81619486_9488.json,369,481,459,497,Name of Account,question
81619486_9488.json,494,472,537,503,Ind/ Lor Volume,question
81619486_9488.json,563,477,619,505,Number of Stores,question
81619486_9488.json,68,510,123,524,Meijer Gas,answer
81619486_9488.json,69,531,141,544,Ultra Diamond,answer
81619486_9488.json,208,509,245,521,245/ 19,answer
81619486_9488.json,207,532,244,543,223/ 25,answer
81619486_9488.json,68,698,389,724,Direct Accounts and Chains Headquartered Outside the Region (15+ Stores Stocking No Maverick Specials,other
81619486_9488.json,84,739,173,750,Name of Account,question
81619486_9488.json,205,732,248,757,Ind/ Lor Volume,question
81619486_9488.json,273,731,331,760,Number of Stores,question
81619486_9488.json,373,738,460,749,Name of Account,question
81619486_9488.json,497,730,539,755,Ind/ Lor Volume,question
81619486_9488.json,563,731,620,756,Number of Stores,question
81619486_9488.json,68,952,146,960,,other
81619486_9488.json,621,949,662,959,Page 1 of 3,other
