file_name,box.0,box.1,box.2,box.3,text,label
71202511.json,64,103,94,115,Date:,question
71202511.json,64,120,134,130,Description:,question
71202511.json,153,228,204,243,Supplier,header
71202511.json,296,160,353,172,Budgeted:,header
71202511.json,470,138,495,151,Yes,question
71202511.json,472,156,497,166,Yes,question
71202511.json,407,237,441,250,"3,000",answer
71202511.json,500,234,540,247,"58,500",answer
71202511.json,522,138,537,151,X,answer
71202511.json,524,154,543,164,X,answer
71202511.json,555,135,573,148,No,question
71202511.json,555,153,576,166,No,question
71202511.json,518,88,545,104,No.,question
71202511.json,72,410,105,422,Wave,question
71202511.json,103,410,122,422,(s),question
71202511.json,419,431,485,449,Qualatative,answer
71202511.json,476,497,488,509,$,answer
71202511.json,195,668,240,681,Analyst,other
71202511.json,466,641,503,660,Date:,question
71202511.json,467,677,503,690,Date:,question
71202511.json,467,705,501,720,Date:,question
71202511.json,469,735,509,747,Date:,question
71202511.json,469,763,503,778,Date:,question
71202511.json,85,871,128,886,Original:,question
71202511.json,82,885,107,900,CC:,question
71202511.json,85,906,122,918,MRADOM,other
71202511.json,204,24,500,44,MA ETING RESEARCH AUTHORIZ ON,header
71202511.json,246,42,459,74,(DOMESTIC) (Recommended Proposal Attached),other
71202511.json,168,99,210,114,2/ 26/ 98,answer
71202511.json,169,109,395,127,KOOL Natural Lights Packaging - Round I,answer
71202511.json,555,88,608,100,1998 -18D,answer
71202511.json,66,148,145,163,Requested by:,question
71202511.json,171,145,255,158,Nick Wilkerson,answer
71202511.json,296,141,437,155,Research Req. Attached:,header
71202511.json,277,172,431,190,Original Budgeted Amount:,question
71202511.json,67,195,255,213,Competitive Proposals Obtained:,question
71202511.json,320,223,363,238,Cost ($),question
71202511.json,397,219,459,234,Est. Travel,question
71202511.json,487,217,547,230,Total Cost,question
71202511.json,575,202,629,229,Cost per Interview,question
71202511.json,304,240,353,253,"$ 55,500",answer
71202511.json,66,246,156,261,Rabid Research,question
71202511.json,69,307,290,323,Proiected External Authorization Date,question
71202511.json,469,299,512,314,2 /26 /98,answer
71202511.json,449,332,512,347,w /o 3/ 23 /98,answer
71202511.json,449,379,509,398,w/ o 4/ 6/ 98,answer
71202511.json,72,343,161,357,Field Complete,question
71202511.json,73,358,119,374,Wave (s),question
71202511.json,73,389,222,407,Final Supplier Report Due,question
71202511.json,73,437,293,458,"Project Type (Product Test, A & U, etc.)",question
71202511.json,436,464,482,476,"$ 58,500",answer
71202511.json,440,481,485,494,"$ 58,500",answer
71202511.json,73,473,265,488,Total Authorized Project Amount,question
71202511.json,90,488,290,508,To Be Deducted from 1998 Budget,question
71202511.json,90,504,290,522,To Be Deducted from 1999 Budget,question
71202511.json,78,573,151,588,Sample Size:,question
71202511.json,205,569,268,584,12 groups,answer
71202511.json,76,588,217,603,Recommended Supplier:,question
71202511.json,76,605,259,619,Reason (s) for Recommendation:,question
71202511.json,305,582,392,599,Rabid Research,other
71202511.json,308,591,635,630,Rabid was selected due to the critical timing of the project and the lack of availability of other suppliers,answer
71202511.json,79,653,166,668,Submitted By:,question
71202511.json,81,683,163,701,Approved By:,question
71202511.json,82,714,165,730,Approved By:,question
71202511.json,79,743,165,762,Approved By:,question
71202511.json,84,774,168,790,Approved By:,question
71202511.json,201,780,396,802,"Senior VP Marketing (to $ 1,000,000)",answer
71202511.json,198,753,391,772,"Director Market Research (to $ 250,000)",answer
71202511.json,199,722,411,740,"Director Research Development (to $ 250,000)",answer
71202511.json,192,663,427,713,"Autos Mgr. Trade & Consumer Research (to $ 100,000)",answer
71202511.json,187,635,347,666,naid,answer
71202511.json,527,627,597,658,B 90,answer
71202511.json,533,660,603,687,,answer
71202511.json,564,796,622,811,1998 -18D,answer
71202511.json,469,799,542,814,Project No.:,question
71202511.json,472,820,545,836,Acct. Name:,question
71202511.json,139,868,197,883,Project File,answer
71202511.json,138,883,223,898,MaDonna Sliker,answer
71202511.json,7,951,235,983,220076948 PRODUCED FROM B&W WEB SITE,other
