file_name,box.0,box.1,box.2,box.3,text,label
00836244.json,74,119,124,137,COMPOUND,question
00836244.json,74,154,115,169,SOURCE:,question
00836244.json,74,214,148,229,INVESTIGATOR(S),question
00836244.json,75,243,138,258,SIGNATURE(S),question
00836244.json,404,154,450,169,LORILLARD,question
00836244.json,451,155,468,169,NO,question
00836244.json,501,186,551,199,REPORTED:,question
00836244.json,612,154,629,168,LOT,question
00836244.json,630,155,651,166,NO.,question
00836244.json,77,796,131,810,CONCLUSION,question
00836244.json,531,374,552,384,TA98,header
00836244.json,405,374,429,384,TA100,header
00836244.json,278,373,309,384,TA1535,header
00836244.json,320,182,352,203,TESTED,question
00836244.json,485,300,526,317,SOLVENT,header
00836244.json,554,302,579,317,DMSC,question
00836244.json,538,303,552,317,☑,answer
00836244.json,284,303,295,314,50,answer
00836244.json,349,304,360,314,80,answer
00836244.json,415,303,433,316,100,answer
00836244.json,352,332,369,346,.5,answer
00836244.json,507,497,534,515,.90,answer
00836244.json,563,478,590,493,.96,answer
00836244.json,563,500,590,515,.92,answer
00836244.json,563,521,591,538,.85,answer
00836244.json,451,475,479,495,.88,answer
00836244.json,454,500,478,515,.97,answer
00836244.json,453,521,480,538,.92,answer
00836244.json,313,473,342,493,.92,answer
00836244.json,316,499,341,514,.79,answer
00836244.json,316,521,341,538,.83,answer
00836244.json,388,496,416,516,.97,answer
00836244.json,137,475,168,490,500,answer
00836244.json,140,500,165,515,250,answer
00836244.json,138,521,169,536,125,answer
00836244.json,138,634,152,647,4,answer
00836244.json,137,656,152,671,2,answer
00836244.json,260,658,289,672,.86,other
00836244.json,508,654,535,672,.30,other
00836244.json,728,806,746,902,00836244,other
00836244.json,668,13,712,33,,other
00836244.json,260,71,544,97,AMES ASSAY FOR MUTAGENICITY,header
00836244.json,145,112,343,131,"2, 4- Dihydroxypyridine",answer
00836244.json,137,144,404,166,Lorillard - Organic Chemistry,answer
00836244.json,483,141,542,162,OR61 -2,answer
00836244.json,74,183,144,197,DATE RECEIVED,question
00836244.json,175,176,231,193,9 /3 /80,answer
00836244.json,363,172,515,195,9 /10 /80 -10 /10 /80,answer
00836244.json,616,173,690,195,10 /10 /80,answer
00836244.json,175,203,397,225,H. S. Tong & A. A. Poole,answer
00836244.json,535,214,610,231,NOTEBOOK PAGE,question
00836244.json,633,205,698,224,BIO7 -24,answer
00836244.json,186,229,606,268,,answer
00836244.json,77,300,173,317,TOXICITY (% SURVIVAL),question
00836244.json,75,327,177,342,CONCENTRATION 1mgimit,question
00836244.json,538,328,585,342,☐ OTHER,question
00836244.json,588,303,637,317,☐ WATER,question
00836244.json,75,370,146,385,S. TYPHIMURIUM,question
00836244.json,74,406,194,427,CONTROL AFVERTANTS PER PLATE (0.05 ml SOLVENT),question
00836244.json,249,388,276,399,(-) 9,question
00836244.json,310,388,335,400,(+) ,question
00836244.json,373,388,398,400,,question
00836244.json,433,390,459,401,(+) ,question
00836244.json,496,390,522,400,(-) ,question
00836244.json,557,390,583,400,(+) ,question
00836244.json,624,390,650,401,(-) ,question
00836244.json,684,390,711,401,(+) ,question
00836244.json,239,419,279,439,4 .67,answer
00836244.json,300,418,343,438,8 .00,answer
00836244.json,359,419,414,439,123 .00,answer
00836244.json,423,419,480,437,135 .33,answer
00836244.json,496,422,534,439,3 .33.33,answer
00836244.json,543,420,590,437,16 .00,answer
00836244.json,250,497,285,517,1. 00,answer
00836244.json,77,454,163,468,COMPOUND (US plate),question
00836244.json,314,455,631,470,REVERSION RATE (TEST REVERSANTS/CONTROL REVERTANTS PER PLATE,question
00836244.json,77,585,154,603,POSTIVE CONTROL (ug plate),question
00836244.json,77,615,166,628,2- AMINOANTHHACENE,question
00836244.json,250,631,285,651,1. 20,other
00836244.json,303,631,344,650,8 .63,other
00836244.json,366,633,410,650,1 .39,other
00836244.json,434,634,472,649,7 .26,other
00836244.json,499,631,535,650,1 .80,other
00836244.json,553,634,599,649,27 .69,other
00836244.json,554,655,599,673,24 .13,other
00836244.json,433,656,472,673,6 .07,other
00836244.json,369,656,408,673,1 .24,other
00836244.json,304,656,347,672,4 .75,other
00836244.json,166,785,711,809,This compound is judged non mutagenic in this test system.,answer
00836244.json,138,832,361,852,Copies to the following:,question
00836244.json,377,832,564,871,Dr. H. J. Minnemeyer Ms. L. B. Gray,answer
00836244.json,670,947,730,960,FORM (5/80),other
00836244.json,75,946,207,960,LORILLARD RESEARCH CENTER,other
