file_name,box.0,box.1,box.2,box.3,text,label
00838511_00838525.json,75,105,99,113,NAME,question
00838511_00838525.json,75,187,122,197,STRUCTURE,question
00838511_00838525.json,205,330,222,341,II,answer
00838511_00838525.json,75,351,121,362,COMMENTS,question
00838511_00838525.json,461,337,486,348,A41,answer
00838511_00838525.json,677,799,697,890,00838511,other
00838511_00838525.json,513,103,537,113,DATE,question
00838511_00838525.json,209,78,579,96,DECISION TREE ESTIMATION OF TOXIC RISK,header
00838511_00838525.json,106,109,319,124,"Paul Schickedantz, Jack Reid",answer
00838511_00838525.json,560,108,613,122,12- 4- 80,answer
00838511_00838525.json,74,131,148,141,COMPOUND NAME,question
00838511_00838525.json,104,154,288,169,2-Hydroxycyclododecanone,answer
00838511_00838525.json,123,225,209,289,OH O,answer
00838511_00838525.json,75,324,186,335,ESTIMATED TOXICITY CLASS,question
00838511_00838525.json,398,324,556,336,LORILLARD COMPOUND CODE NUMBER,question
00838511_00838525.json,108,377,642,407,This carbocyclic keto alcohol was placed in estimated toxicity class II due to the direct attachment of the ketone to the cyclic nucleus.,answer
00838511_00838525.json,74,901,200,912,LORILLARD RESEARCH CENTER,other
00838511_00838525.json,663,899,721,909,FORM 1 (580),other
