file_name,box.0,box.1,box.2,box.3,text,label
91856041_6049.json,156,480,227,498,HOURS:,header
91856041_6049.json,158,606,250,626,SPECIFICS:,header
91856041_6049.json,232,659,246,673,☑,answer
91856041_6049.json,230,715,247,729,☑,answer
91856041_6049.json,82,899,100,909,0006,other
91856041_6049.json,661,772,682,839,91856041,other
91856041_6049.json,156,225,627,255,SPECIAL EVENT INFORMATION SHEET,header
91856041_6049.json,154,324,381,342,GENERAL INFORMATION:,header
91856041_6049.json,158,360,241,377,EVENT NAME:,question
91856041_6049.json,156,387,266,405,EVENT LOCATION:,question
91856041_6049.json,158,416,238,433,EVENT DATES:,question
91856041_6049.json,282,356,435,372,The USO Spring Festival,answer
91856041_6049.json,284,385,497,399,"42nd- 57th Street, New York NY",answer
91856041_6049.json,282,413,364,427,"June 3, 1995",answer
91856041_6049.json,156,513,264,533,MONDAY- FRIDAY,question
91856041_6049.json,158,542,274,562,SATURDAY- SUNDAY,question
91856041_6049.json,286,542,354,560,llam- 6pm,answer
91856041_6049.json,159,631,272,647,check applicable box(es):,question
91856041_6049.json,249,656,340,673,# OF BOOTH(S),question
91856041_6049.json,232,686,384,704,☐ SAMPLING & PREMIUMS,question
91856041_6049.json,247,715,346,730,PREMIUMS ONLY,question
91856041_6049.json,464,655,535,671,☐ SIGNAGE,question
91856041_6049.json,464,683,550,701,☐ MUSIC VAN,question
91856041_6049.json,465,714,560,729,☐ RACING CAR,question
91856041_6049.json,159,778,409,796,SUPERVISOR INFORMATION:,header
91856041_6049.json,156,813,346,831,NAME OF ALLWAYS SUPERVISOR:,question
91856041_6049.json,376,813,461,830,Jerome Curry,answer
91856041_6049.json,159,844,260,859,PHONE NUMBER,question
91856041_6049.json,275,839,372,855,(201) 923-9208 ,answer
91856041_6049.json,390,841,492,856,BEEPER NUMBER:,question
91856041_6049.json,514,839,605,854,(201) 698- 780,answer
91856041_6049.json,106,77,657,162,Newport pleasure,header
