file_name,box.0,box.1,box.2,box.3,text,label
71366499.json,141,249,175,260,BRAND,question
71366499.json,142,278,206,288,DESCRIPTION,question
71366499.json,141,307,168,317,DATE,question
71366499.json,141,422,188,433,WARNING,question
71366499.json,191,216,215,229,7559,answer
71366499.json,186,247,220,260,BKOOL,answer
71366499.json,172,465,185,475,NA,answer
71366499.json,166,524,207,534,Signature,question
71366499.json,342,520,395,533,Department,question
71366499.json,486,518,508,529,Date,question
71366499.json,486,633,507,644,Date,question
71366499.json,342,634,392,645,Department,question
71366499.json,165,634,208,649,Signature,question
71366499.json,142,735,195,746,REVISIONS,question
71366499.json,211,151,336,177,BROWN & WILLIAMSON TOBACCO CORPORATION,header
71366499.json,144,179,206,206,B & W,other
71366499.json,141,218,180,229,JOB NO.,question
71366499.json,212,275,367,288,CMS Amerada Hess Dispenser Sign,answer
71366499.json,180,306,217,317,12/ 15/ 97,answer
71366499.json,232,334,266,345,261 sq,answer
71366499.json,141,334,225,347,SQ. INCHES/FEET,question
71366499.json,193,377,248,390,"14 1/2 X 18""",answer
71366499.json,141,378,188,389,TRIM SIZE,question
71366499.json,191,422,290,447,"3A 14 1/2"" X 8"" - 116 sq.""",answer
71366499.json,141,465,163,476,T & N,question
71366499.json,142,507,224,521,OTT APPROVALS,header
71366499.json,182,531,261,561,,answer
71366499.json,353,532,400,563,,answer
71366499.json,489,529,559,560,,answer
71366499.json,140,620,228,635,B & W APPROVALS,header
71366499.json,342,732,425,745,DATE COMPLETE,question
71366499.json,487,729,597,743,REVISIONS APPROVED,question
71366499.json,1,953,231,983,210350475 PRODUCED FROM B & W WEB SITE,other
71366499.json,514,141,596,212,,other
