file_name,box.0,box.1,box.2,box.3,text,label
0060080406.json,550,137,620,152,02/04/91,other
0060080406.json,500,141,528,152,DATE,question
0060080406.json,525,168,600,182,DESCRIPTION,question
0060080406.json,304,169,349,183,MEDIUM,question
0060080406.json,101,135,150,149,SALES,question
0060080406.json,96,168,132,181,BRAND,question
0060080406.json,10,141,80,154,ORIGINATOR,question
0060080406.json,429,320,460,337,THRU,other
0060080406.json,10,348,60,363,REMARKS,header
0060080406.json,60,501,116,512,LABELS,other
0060080406.json,59,487,116,498,DECALS,other
0060080406.json,229,486,290,499,MOBILES,other
0060080406.json,500,595,581,610,"35,000.00",other
0060080406.json,82,627,148,638,APPROVALS,header
0060080406.json,270,651,301,669,JAN,question
0060080406.json,271,666,302,681,FEB,question
0060080406.json,272,680,300,695,MAR,question
0060080406.json,10,661,46,672,Agency,question
0060080406.json,10,689,64,703,Forecasting,question
0060080406.json,10,716,56,733,Marketing,question
0060080406.json,8,747,37,758,Sales,question
0060080406.json,36,804,60,818,Sales,question
0060080406.json,10,837,55,848,President,question
0060080406.json,518,849,559,864,5060,answer
0060080406.json,612,853,625,866,Yr.,other
0060080406.json,676,848,691,863,91,other
0060080406.json,66,32,152,92,THE AMERICAN TOBACCO COMPANY,header
0060080406.json,173,34,338,66,SIX STAMFORD FORUM P. O. BOX 10380 STAMFORD CONNECTICUT 06904- 2380,other
0060080406.json,622,34,680,45,AT [1- 89),other
0060080406.json,459,43,681,83,ADVERTISING AND SELLING AUTHORIZATION,other
0060080406.json,22,99,669,118,"DO NOT MAKE ANY COMMITMENT OR AUTHORIZE ANY EXPENDITURE OF ANY KIND FOR ACCOUNT OF THIS COMPANY UNTIL EXECUTIVE APPROVAL HAS BEEN OBTAINED HEREON (BE GUIDED BY PPM 60,020 IN COMPLETING THIS FORM)",other
0060080406.json,57,191,255,210,BULL DURHAM Filter Box,answer
0060080406.json,57,207,257,222,BULL DURHAM Lights BOX,answer
0060080406.json,346,141,385,155,JOB NO,question
0060080406.json,506,191,705,221,COLLATERAL MERCHANDISING MATERIALS,answer
0060080406.json,176,320,254,338,PERIOD - FROM,other
0060080406.json,278,318,321,332,01/ 91,other
0060080406.json,482,316,527,336,03/ 91,other
0060080406.json,60,384,690,419,To cover the cost of collateral merchandising materials to be used in 1991 in connection with the merchandising and promotion of BULL DURHAM.,question
0060080406.json,59,429,634,459,These costs will include but are not exclusive to the the following materials:,question
0060080406.json,57,471,205,488,CARTON END PANELS,other
0060080406.json,466,471,589,486,SCORED CARTONS,other
0060080406.json,468,485,588,499,SHELF DANGLERS,other
0060080406.json,468,499,650,516,SIDING INDOOR TALKERS,other
0060080406.json,229,513,395,528,PACKAGE I. D. STRIPS,other
0060080406.json,229,497,417,517,POSTERS (LARGE WINDOW),other
0060080406.json,230,471,325,488,LIGHT THIEF,other
0060080406.json,60,513,157,529,JUMBO PACKS,other
0060080406.json,402,601,446,616,TOTALS $,question
0060080406.json,380,627,524,640,ACCOUNTING DISTRIBUTION,header
0060080406.json,10,774,88,792,V. P. - Marketing,question
0060080406.json,13,863,83,877,Chairman/ CEO,question
0060080406.json,304,654,408,668,$ 10.000.,answer
0060080406.json,307,666,410,681,$ 10.000.,answer
0060080406.json,306,677,411,695,"$ 15,000.",answer
0060080406.json,444,796,511,811,Account Code,question
0060080406.json,444,825,507,840,Budget Code,question
0060080406.json,444,853,489,867,Auth No.,question
0060080406.json,547,792,606,812,10- 320,answer
