file_name,box.0,box.1,box.2,box.3,text,label
91355841.json,190,201,225,218,DATE:,question
91355841.json,102,271,204,286,MANUFACTURER:,question
91355841.json,99,753,121,767,CC:,question
91355841.json,709,718,724,798,91355841,other
91355841.json,263,71,567,89,COMPETITIVE ACTIVITIES AND PROMOTIONS,header
91355841.json,253,131,702,146,"A. L. EVERETT, MANAGER, CHAIN ACCOUNTS - ATLANTA, GA",answer
91355841.json,103,137,191,151,REPORTED BY:,question
91355841.json,270,203,390,218,"SEPT. 27, 1991",answer
91355841.json,278,268,434,283,BROWN & WILLIAMSON,answer
91355841.json,101,339,233,355,BRAND (S) PROMOTED:,question
91355841.json,295,338,423,355,KOOL CIGARETTES,answer
91355841.json,101,406,231,423,TYPE OF PROMOTION:,question
91355841.json,278,402,406,419,SEE ATTACHMENTS,answer
91355841.json,99,528,220,541,HOW WIDESPREAD?,question
91355841.json,101,595,221,611,OTHER COMMENTS:,question
91355841.json,124,768,196,783,A. H. TISCH,answer
91355841.json,124,785,208,802,R. H. ORCUTT,answer
91355841.json,124,803,225,820,M. A. PETERSON,answer
91355841.json,124,820,225,835,M. L. ORLOWSKY,answer
91355841.json,126,838,194,852,L. GORDON,answer
91355841.json,123,855,238,872,J. P. MASTANDREA,answer
91355841.json,285,767,373,784,G. R. TELFORD,answer
91355841.json,284,785,353,800,R. G. RYAN,answer
91355841.json,285,802,373,817,N. P. RUFFALO,answer
91355841.json,284,820,356,835,T. L. ACHEY,answer
91355841.json,284,838,367,853,P. J. McCANN,answer
91355841.json,282,856,370,869,A. J. GIACOIO,answer
91355841.json,284,872,361,886,J. J. TATULLI,answer
91355841.json,406,770,482,784,L. H. KERSH,answer
91355841.json,408,785,484,802,J. R. SLATER,answer
91355841.json,406,803,482,818,S. T. JONES,answer
91355841.json,406,820,534,834,R. S. GOLDBRENNER,answer
91355841.json,406,838,498,853,N. SIMEONIDIS,answer
91355841.json,408,855,478,869,S. F. SMITH,answer
