file_name,box.0,box.1,box.2,box.3,text,label
0001463448.json,96,282,104,295,(,other
0001463448.json,130,281,138,297,),other
0001463448.json,96,350,104,367,(,other
0001463448.json,128,352,137,367,),other
0001463448.json,96,420,105,435,(,other
0001463448.json,95,475,104,492,(,other
0001463448.json,130,476,137,492,),other
0001463448.json,95,544,104,561,B(,other
0001463448.json,128,545,137,560,),other
0001463448.json,227,574,236,589,(,other
0001463448.json,261,572,269,587,),other
0001463448.json,227,599,236,618,(,other
0001463448.json,262,600,267,616,),other
0001463448.json,229,630,236,643,(,other
0001463448.json,261,628,269,643,),other
0001463448.json,227,655,236,671,(,other
0001463448.json,261,655,269,671,),other
0001463448.json,227,683,235,700,(,other
0001463448.json,261,682,268,699,),other
0001463448.json,96,741,105,756,(,other
0001463448.json,130,739,138,758,),other
0001463448.json,95,807,103,824,(,other
0001463448.json,130,807,137,824,),other
0001463448.json,95,862,104,878,(,other
0001463448.json,128,862,136,877,),other
0001463448.json,263,100,489,157,BROWN & WILLAMSON 1994 COLLECTION PROTOCOPYING VARIANCE FORM,header
0001463448.json,94,195,405,215,This form was placed before Bates ID,question
0001463448.json,428,186,602,211,6708105266,answer
0001463448.json,238,223,513,254,"AT THE TIME OF REPRODUCTION, THE FOLLOWING NOTATTONS WERE MADE:",question
0001463448.json,182,278,665,310,DOCUMENT COPIES ARE IN THE SAME SEQUENCE AS THEY APPEARED IN THE ORIGINAL.,other
0001463448.json,182,350,667,380,PAGE NUMBER(S) WERE MISSING IN THE ORIGINAL.,question
0001463448.json,108,408,467,444,☑ ) POOR QUALITY ORIGINAL. faded,other
0001463448.json,180,473,667,503,OVERLAY ITEM COULD NOT BE REMOVED WITHOUT DAMAGE TO THE ORIGINAL.,other
0001463448.json,180,541,559,560,NG DOCUMENTS WERE FOUND WITHIN THE ORIGINAL:,question
0001463448.json,311,571,406,588,FILE FOLDER,answer
0001463448.json,310,598,509,615,REDROPE EXPANDABLE FILE,answer
0001463448.json,310,626,416,643,HANGING FILE,answer
0001463448.json,313,654,383,671,ENVELOPE,answer
0001463448.json,310,682,432,700,OTHER (SPECIFY),answer
0001463448.json,180,737,666,769,DOCUMENT COPIES WERE REPRODUCED IN COLOR PERMIT CORRECTION INTERPRETATION,other
0001463448.json,182,806,594,822,BATES NUMBER NOT USED.,question
0001463448.json,180,861,394,877,OTHER VARIANCE (EXPLAIN).,other
