file_name,box.0,box.1,box.2,box.3,text,label
11875011.json,80,176,103,191,TO:,question
11875011.json,76,226,189,239,INSTRUCTIONS:,question
11875011.json,248,465,278,477,FAX,question
11875011.json,279,463,352,476,NUMBERS:,question
11875011.json,85,626,97,643,3.,other
11875011.json,487,872,600,890,465658104,other
11875011.json,90,842,130,849,,other
11875011.json,297,796,340,813,1-23-95,answer
11875011.json,166,60,519,106,BROWN & WILLIAMSON TOBACCO CORPORATION BID REQUEST FORM (QUALITATIVE RESEARCH),header
11875011.json,223,140,281,157,1995- 13D,answer
11875011.json,221,159,306,172,H.L. Williams,answer
11875011.json,221,174,342,187,Goldfarb Consultants,answer
11875011.json,73,145,203,158,PROJECT NUMBER:,question
11875011.json,75,161,204,174,B&W ORIGINATOR:,question
11875011.json,80,251,533,272,1. THE FOLLOWING DOCUMENT IS DIVIDED INTO TWO SECTIONS.,other
11875011.json,120,284,513,336,SECTION ONE CONTAINS THE PROJECT DESCRIPTION AND SPECIFICATIONS FROM B&W. ALL BIDS SHOULD BE BASED ON THE SPECIFICATIONS IN THIS DOCUMENT.,other
11875011.json,123,347,540,382,SECTION TWO SHOULD BE COMPLETED BY THE RESEARCH AGENCY AND RETURNED BY FAX TO THE FOLLOWING PERSON:,other
11875011.json,244,399,573,460,"HAROLD WILLIAMS BROWN & WILLIAMSON TOBACCO CORPORATION LOUISVILLE, KENTUCKY U.S.A",other
11875011.json,359,457,553,477,(502) 568-7313 or (502) 568-8319,other
11875011.json,83,490,558,541,"2. IN ORDER TO ALLOW US TO COMPARE BIDS, WE REQUEST THAT YOU SUBMIT A BID FOR THE RESEARCH AS SPECIFIED IN SECTION ONE.",other
11875011.json,125,556,543,605,"SUGGESTIONS ALTERNATIVE DESIGNS FROM THE AGENCY ARE WELCOME. HOWEVER, THESE SHOULD BE SUBMITTED AS SEPARATE DOCUMENTS APPENDED TO THIS BID FORM.",other
11875011.json,125,620,570,653,"IF YOU HAVE ANY QUESTIONS, PLEASE CONTACT THE FOLLOWING PERSON:",question
11875011.json,248,653,576,714,"HAROLD WILLIAMS BROWN & WILLIAMSON TOBACCO CORPORATION LOUISVILLE, U.S.A",other
11875011.json,364,713,555,735,(502) 568-7313 or (502) 568-8319,other
11875011.json,251,719,359,734,FAX NUMBERS:,question
11875011.json,88,767,253,782,OTHER INFORMATION:,question
11875011.json,88,801,216,814,DATE REQUESTED:,question
11875011.json,86,821,279,835,DEADLINE FOR BID RECEIPT:,question
11875011.json,297,819,433,834,1-26-95 9:00 AM EST,answer
11875011.json,2,952,235,965,PRODUCED FROM B&W WEB SITE,other
