file_name,box.0,box.1,box.2,box.3,text,label
0060077689.json,263,80,304,93,LOCATION,question
0060077689.json,263,108,323,122,REQUISITIONER,question
0060077689.json,41,134,79,147,SUPPLIER,question
0060077689.json,373,250,386,260,,question
0060077689.json,372,278,397,286,TERMS,question
0060077689.json,39,275,63,283,FO,question
0060077689.json,74,303,140,317,QUANTITY,question
0060077689.json,327,306,411,319,DESCRIPTION,question
0060077689.json,606,306,648,321,PRICE,question
0060077689.json,64,169,99,182,Attn:,question
0060077689.json,225,820,247,831,DATE,question
0060077689.json,226,849,250,857,DATE,question
0060077689.json,226,877,248,884,DATE,question
0060077689.json,304,877,317,887,BY,question
0060077689.json,304,849,326,860,DATE,question
0060077689.json,47,877,75,885,OTHER,question
0060077689.json,469,834,515,849,M14789,answer
0060077689.json,222,795,237,816,☑,answer
0060077689.json,443,878,467,888,BUYER,question
0060077689.json,443,852,464,860,DATE,question
0060077689.json,34,818,44,893,APPROVAL,other
0060077689.json,43,41,96,94,,other
0060077689.json,99,39,186,96,THE AMERICAN TOBACCO COMPANY,header
0060077689.json,492,56,702,78,PURCHASE REQUISITION,header
0060077689.json,644,36,701,48,AT 135 ,other
0060077689.json,325,85,420,102,"STAMFORD, CT",answer
0060077689.json,483,81,558,91,AUTHORIZATION NO.,question
0060077689.json,482,110,529,120,BUDGET NO.,question
0060077689.json,265,122,384,136,Mr. G. Schumacher,answer
0060077689.json,66,122,166,137,"January 3, 1995",answer
0060077689.json,41,106,125,118,DATE OF REQUISITION,question
0060077689.json,64,151,280,166,WEBCRAFT TECHNOLOGIES INC,answer
0060077689.json,101,168,199,182,Mr. Steven Katz,answer
0060077689.json,64,182,270,213,"Route 4 and Adams Station North Brunswick, NJ 08901- 0623",answer
0060077689.json,388,151,546,168,NO SHIPPING REQUIRED,answer
0060077689.json,373,137,403,148,SHIP TO,question
0060077689.json,39,246,187,258,SHIPMENT TO ARRIVE NOT LATER THAN,question
0060077689.json,64,258,230,275,NO SHIPPING REQUIRED.,answer
0060077689.json,385,279,466,295,NET 30 Days,answer
0060077689.json,179,318,442,338,"CARLTON ""Free"" Carton"" Direct Mail Piece",answer
0060077689.json,179,352,538,382,This Purchase order is to cover all costs incurred to- date listed below.,answer
0060077689.json,179,398,469,412,"42,000 lbs. of 80 lb Sterling C/ 2/ S - 36- 1/ 2"" roll",answer
0060077689.json,177,413,469,429,"31,000 lbs. of 80 lb. Sterling C/ 2/ S - 26- 1/ 2"" roll",answer
0060077689.json,179,444,506,460,"Prep. (line negatives, paper prints, camera/ stripping)",answer
0060077689.json,179,472,335,489,Federal Express charges,answer
0060077689.json,179,504,448,518,ALL MATERIALS HAVE BEEN CANCELLED.,answer
0060077689.json,419,542,677,672,Charges to 1 /4 /95,other
0060077689.json,575,398,642,412,"$20, 580. 00",answer
0060077689.json,574,415,642,429,"$15, 190. 00",answer
0060077689.json,592,444,643,459,$431 .25,answer
0060077689.json,599,473,642,488,$48 .75,answer
0060077689.json,35,764,127,775,DEPARTMENT CHARGED,question
0060077689.json,256,764,358,775,ACCOUNTING CHARGE NO.,question
0060077689.json,378,763,448,776,EXTRA COPIES TO:,question
0060077689.json,385,777,443,791,D. Barcia,answer
0060077689.json,261,777,346,792,Adv. Expense,answer
0060077689.json,60,778,175,789,Brand Operations,answer
0060077689.json,35,792,109,802,STATE TAX STATUS,header
0060077689.json,236,804,364,817,NOT TO BE CHARGED BY SUPPLIER,question
0060077689.json,432,804,500,816,☐ TO BE CHARGED,question
0060077689.json,47,820,118,830,LOCAL APPROVAL,question
0060077689.json,47,846,198,860,ADMIN CTR/MGMT CTR. (AS REQUIRED),question
0060077689.json,306,821,398,831,LOCAL P/ORELEASE NO.,question
0060077689.json,443,821,617,833,ADMIN CTR/MGMT CTR PURCHASE ORDER NO.,question
0060077689.json,469,855,568,871,"January 3, 1995",answer
0060077689.json,468,876,654,901,M. Stock/ smm ,answer
