file_name,box.0,box.1,box.2,box.3,text,label
91356315.json,152,193,190,210,DATE:,question
91356315.json,68,313,169,327,MANUFACTURER:,question
91356315.json,661,691,678,762,9135631,other
91356315.json,70,785,97,800,CC:,question
91356315.json,225,78,527,99,COMPETITIVE ACTIVITIES AND PROMOTIONS,header
91356315.json,67,141,154,156,REPORTED BY:,question
91356315.json,211,138,595,155,"VAL THURMAN, DIVISION MANAGER, LOUISVILLE, KY",answer
91356315.json,209,190,272,208,4/ 26/ 91,answer
91356315.json,68,244,155,272,SOURCE OF INFORMATION:,question
91356315.json,215,260,530,277,"SHORT STOP FOOD MARTS. LOUISVILLE, KY",answer
91356315.json,205,310,318,327,PHILIP MORRIS,answer
91356315.json,70,365,201,383,BRAND (S) PROMOTED:,question
91356315.json,240,359,404,374,MARLBORO CIGARETTES,answer
91356315.json,67,416,200,434,TYPE OF PROMOTION:,question
91356315.json,265,415,506,454,CARTON PROMOTION SWEEPSTAKES (SEE ATTACHMENTS),answer
91356315.json,70,550,187,568,HOW WIDESPREAD?,question
91356315.json,71,601,188,618,OTHER COMMENTS:,question
91356315.json,373,797,445,810,L. H. LAKERSH,answer
91356315.json,372,810,449,823,J. R. SLATER,answer
91356315.json,372,824,447,837,S. T. JONES,answer
91356315.json,374,837,497,851,R. S. GOLDBRENNER,answer
91356315.json,373,851,444,864,S. F. SMITH,answer
91356315.json,253,797,340,811,G. R. TELFORD,answer
91356315.json,251,811,319,823,R. G. RYAN,answer
91356315.json,251,823,340,838,N. P. RUFFALO,answer
91356315.json,251,838,323,852,T. L. ACHEY,answer
91356315.json,251,849,334,864,P. J. McCANN,answer
91356315.json,250,865,333,876,A. J. GIACOIO,answer
91356315.json,253,877,328,892,J. J. TATULLI,answer
91356315.json,96,797,163,813,A. H. TISCH,answer
91356315.json,96,813,177,826,R. H. ORCUTT,answer
91356315.json,95,825,193,838,M. A. PETERSON,answer
91356315.json,95,839,195,850,M. L. ORLOWSKY,answer
91356315.json,96,853,164,864,L. GORDON,answer
91356315.json,95,863,206,879,J. P. MASTANDREA,answer
