file_name,box.0,box.1,box.2,box.3,text,label
91914407.json,196,38,220,55,1,other
91914407.json,189,163,252,178,COMPANY,header
91914407.json,131,162,191,177,TOBACCO,header
91914407.json,41,106,263,180,Lorillard,header
91914407.json,63,321,110,339,DATE:,question
91914407.json,61,441,113,461,NAME:,question
91914407.json,61,480,125,502,OFFICE:,question
91914407.json,541,327,561,345,14,answer
91914407.json,59,626,112,643,NAME:,question
91914407.json,57,726,159,747,COMMENTS:,question
91914407.json,246,811,273,829,CC:,question
91914407.json,698,845,715,918,91914407,other
91914407.json,59,39,172,56,06/ 29/ 94 08: 25,other
91914407.json,363,35,618,53,LORILLARD 25 JAX SALES GENERAL NY,other
91914407.json,656,35,692,49,001,other
91914407.json,82,180,553,198,"9143 PHILLIPS HWY. SUITE 120. JACKSONVILLE, FL 32256 TELEPHONE (904) 464 0800 FAX (904) 464 744",other
91914407.json,214,246,552,279,FACSIMILE COVER PAGE,header
91914407.json,163,325,228,340,6- 29- 94,answer
91914407.json,372,321,488,341,TOTAL PAGES,question
91914407.json,372,344,599,364,(INCLUDING COVER SHEET),other
91914407.json,60,401,358,422,PLEASE DELIVER TRANSMISSION TO:,header
91914407.json,190,441,314,459,Mr. Al Giacoio,answer
91914407.json,60,524,237,545,FAX PHONE NUMBER:,question
91914407.json,59,582,278,605,THIS DOCUMENT IS FROM:,header
91914407.json,215,627,356,647,Fred Paternostro,answer
91914407.json,56,666,276,688,FAX TELEPHONE NUMBER:,question
91914407.json,282,669,397,690,(904) 464- 0744,answer
91914407.json,207,728,581,748,The attached was obtained from Mackoul Dist.,answer
91914407.json,281,810,368,831,R. E. KLEIN,answer
91914407.json,56,911,676,957,"IF ANY OF THESE PAGES ARE NOT LEGIBLE OR YOU DO NOT RECEIVE ALL OF THIS TRANSMISSION, PLEASE CALL (904) 464 0800 AS SOON AS POSSIBLE.",other
