file_name,box.0,box.1,box.2,box.3,text,label
93351929_93351931.json,88,113,133,126,FROM:,question
93351929_93351931.json,88,147,110,161,TO:,question
93351929_93351931.json,88,182,110,196,CC:,question
93351929_93351931.json,87,286,130,300,MEDIA,header
93351929_93351931.json,310,356,376,370,September,answer
93351929_93351931.json,307,615,339,629,Pack,answer
93351929_93351931.json,307,648,360,662,Rebecca,answer
93351929_93351931.json,309,390,377,407,Magazines:,question
93351929_93351931.json,419,390,497,404,Newspapers:,question
93351929_93351931.json,309,289,379,303,Magazines:,question
93351929_93351931.json,309,323,382,337,Newspaper:,question
93351929_93351931.json,716,825,736,905,93351929,other
93351929_93351931.json,311,75,555,91,COUPON CODE REGISTRATION FORM,header
93351929_93351931.json,138,112,246,127,JESSICA ARATO,answer
93351929_93351931.json,127,145,220,160,VINCE LOSITO,answer
93351929_93351931.json,127,180,504,197,"K. AUGUSTYN. L. GIORDANO, M. McGLYNN, S. RAPISARLDI",answer
93351929_93351931.json,85,250,245,268,BRANDS (S) APPLICABLE,question
93351929_93351931.json,84,353,254,370,ISSUE FREQUENCY/ YEAR,question
93351929_93351931.json,85,388,183,405,SPACE/ COLOR,header
93351929_93351931.json,85,425,225,439,COUPON ISSUE DATE,question
93351929_93351931.json,85,459,267,473,COUPON EXPIRATION DATE,question
93351929_93351931.json,87,511,176,524,CIRCULATION,question
93351929_93351931.json,84,545,247,560,GEOGFIAPHICAL AREA(S),question
93351929_93351931.json,84,580,188,594,COUPON VALUE,question
93351929_93351931.json,84,612,236,628,PACK AND OR/ CARTON,question
93351929_93351931.json,85,647,290,663,ADVERTISING CREATIVE THEME,question
93351929_93351931.json,82,682,252,697,SIGNATURE OF INITIATOR,question
93351929_93351931.json,82,716,189,731,DATE INITIATED,question
93351929_93351931.json,84,747,280,767,ANALYTICAL REQUIREMENTS:,header
93351929_93351931.json,306,781,477,799,FOR CONTROL USE ONLY:,question
93351929_93351931.json,306,817,422,831,CODE ASSIGNED:,question
93351929_93351931.json,307,834,399,851,JOB NUMBER:,question
93351929_93351931.json,307,852,433,868,EST. REDEMPTION:,question
93351929_93351931.json,568,849,609,871,3 %,answer
93351929_93351931.json,553,832,587,849,414,answer
93351929_93351931.json,527,807,616,831,221782,answer
93351929_93351931.json,306,715,389,731,"May 14, 1992",answer
93351929_93351931.json,307,578,370,595,Free Pack,answer
93351929_93351931.json,309,545,340,560,Tier ,answer
93351929_93351931.json,309,511,368,526,"1, 221, 000",answer
93351929_93351931.json,307,459,426,474,"December 31, 1992",answer
93351929_93351931.json,309,425,421,440,"September 1, 1992",answer
93351929_93351931.json,378,388,419,408,P 4/ C;,answer
93351929_93351931.json,500,388,549,407,1/ 2 B/ W,answer
93351929_93351931.json,383,320,461,336,Village Voice,answer
93351929_93351931.json,309,253,455,268,All Kent Family Packings,answer
93351929_93351931.json,383,285,605,303,"People, Rolling Stone, Cosmopolitan,",answer
93351929_93351931.json,309,304,517,319,"Mademoiselle, New York Magazine",answer
